,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0097472,MF,GO:0097472,cyclin-dependent protein kinase activity,12/5924,16/26522,0.75,3.35778190411884,5.05919559927156,1.10931364760553e-05,0.000201998275831426,0.000131433979300141,830891/836456/836481/824036/842993/817684/838384/838687/824636/824585/843987/818444,12
GO:0015095,MF,GO:0015095,magnesium ion transmembrane transporter activity,14/5924,21/26522,0.666666666666667,2.98469502588341,4.87935305377367,1.73797456509334e-05,0.000309280473742747,0.000201239160168703,814891/844430/821501/830828/838171/840349/816647/825066/843521/832346/826550/821970/827014/842719,14
GO:0140104,MF,GO:0140104,molecular carrier activity,28/5924,59/26522,0.474576271186441,2.1246981540187,4.63801763423532,1.80433128793392e-05,0.000313953644100502,0.000204279846400004,828907/830499/816198/831565/819666/820770/820048/823562/837448/819605/835429/828013/819070/842836/842922/841905/839517/829490/841900/817429/5007942/822102/832195/819664/834813/828608/824790/820216,28
GO:0008094,MF,GO:0008094,ATP-dependent activity, acting on DNA,38/5924,90/26522,0.422222222222222,1.89030684972616,4.53717888591126,1.94511713717086e-05,0.000324048237958465,0.0002108480838501,819210/816391/837177/836516/841223/834139/832261/844335/836899/839557/814740/819814/814672/830289/840026/831314/828615/815890/838771/816142/815415/842620/841056/820238/820189/832836/821972/819743/828153/834492/836808/821860/837636/832830/834670/832208/842341/817404,38
GO:0033218,MF,GO:0033218,amide binding,49/5924,126/26522,0.388888888888889,1.74107209843199,4.47163782122155,2.00900043783767e-05,0.000327718196422269,0.000213236011384524,842256/829446/816198/821248/839800/839805/838100/837579/837448/831621/835429/825463/817912/837949/825277/841905/818821/832797/836737/843550/839517/829639/817637/817636/829697/841900/820172/824773/817173/840069/838240/816386/844348/830273/831151/835028/821680/817121/827774/831500/830029/820144/831586/831406/825376/828760/834952/844173/838735,49
GO:0060089,MF,GO:0060089,molecular transducer activity,77/5924,224/26522,0.34375,1.53898337272113,4.34438156496145,2.38918840890066e-05,0.000381782555952901,0.000248414004276674,829922/842951/831793/837775/827923/830345/829209/835039/828035/839506/829026/839621/816291/833891/832768/829322/840859/835842/830019/827527/829989/832779/817056/828541/835062/826470/816928/838452/827510/833552/834722/825473/843550/843513/818972/816949/835926/824311/821705/814714/823721/833930/834676/817173/835702/843096/839014/814726/825111/829682/819826/829175/837483/818781/835028/824871/836699/831170/842538/817121/842930/827774/841622/818662/814707/832149/842374/838487/823681/824129/828760/817145/834952/843828/820883/836412/836256,77
GO:0003712,MF,GO:0003712,transcription coregulator activity,56/5924,151/26522,0.370860927152318,1.66036014684905,4.36411288189505,2.72900942564708e-05,0.000427362876056333,0.000278071697265934,827954/827305/837584/820831/823316/816762/843571/836877/841978/831354/842283/820074/829532/820484/844241/837426/831762/842529/843342/833712/836543/819965/817830/832140/819634/836867/842765/819993/821521/833693/815974/827336/832690/827933/839401/825815/832113/821689/814776/821025/838515/830834/822001/831902/841922/817369/843844/826690/832968/829364/838057/827261/832503/839300/834815/818887,56
GO:0000149,MF,GO:0000149,SNARE binding,35/5924,82/26522,0.426829268292683,1.91093279096194,4.43049736175683,3.09376940226513e-05,0.000474984596465412,0.000309057665778395,835112/829362/816310/832505/819740/833947/830461/843512/822557/843468/819896/823559/827505/827690/831546/824785/832756/839208/838193/822024/835918/838056/826413/817291/830702/819128/821008/818086/839343/840228/837378/843139/841244/816342/839424,35
GO:0019203,MF,GO:0019203,carbohydrate phosphatase activity,17/5924,30/26522,0.566666666666667,2.5369907720009,4.51714945569368,4.75640865371823e-05,0.000677139631974795,0.000440593643712846,818456/821127/843130/844194/837221/835220/830067/840953/835849/821206/816753/824383/824572/824746/820265/830135/844144,17
GO:0016846,MF,GO:0016846,carbon-sulfur lyase activity,18/5924,33/26522,0.545454545454545,2.44202320299552,4.44514960990414,5.6783662673586e-05,0.000783968107481446,0.000510103601560825,825317/825386/837370/816585/824872/820875/843048/837330/841263/819654/837731/832872/828569/843393/824625/816812/828460/836709,18
GO:0035091,MF,GO:0035091,phosphatidylinositol binding,46/5924,122/26522,0.377049180327869,1.68806521955701,4.08505119212863,8.60813034920291e-05,0.00116209759714239,0.000756140669512561,818678/820873/829362/817638/838737/841847/838091/838600/841357/829506/836484/830374/842458/824811/831809/823976/839858/827642/835956/829412/837130/841164/817721/830501/822117/844030/820816/838056/829618/830330/831171/836673/828349/816633/836426/835409/821852/839343/832059/829414/840228/843139/831088/827127/834409/834792,46
GO:0032182,MF,GO:0032182,ubiquitin-like protein binding,38/5924,96/26522,0.395833333333333,1.77216267161828,4.06460783367213,0.000105270436172516,0.00137377919205134,0.000893875282587683,819671/820873/844066/819048/838737/828626/830324/838600/836484/827210/830374/826675/830498/826779/834923/835219/831657/836793/837322/833835/820419/829412/837130/817141/828304/844406/838019/822537/829618/816580/838188/821195/841414/827640/817340/821496/817341/819908,38
GO:0003688,MF,GO:0003688,DNA replication origin binding,9/5924,12/26522,0.75,3.35778190411884,4.38106135286073,0.000154976417246006,0.00189603960474411,0.0012336938478136,829114/836845/815415/814641/826875/818332/816632/822101/817518,9
GO:0016774,MF,GO:0016774,phosphotransferase activity, carboxyl group as acceptor,9/5924,12/26522,0.75,3.35778190411884,4.38106135286073,0.000154976417246006,0.00189603960474411,0.0012336938478136,844293/824923/842072/827715/831255/840011/818566/820461/821287,9
GO:0031490,MF,GO:0031490,chromatin DNA binding,25/5924,56/26522,0.446428571428571,1.99867970483264,4.0120471610049,0.000172311001047799,0.0019875673530854,0.00129324809960789,827392/820484/844241/842529/844273/842655/830307/835198/827933/830376/818657/841528/817292/837409/822079/832829/838055/841910/818463/828831/824621/817956/816346/836109/816317,25
GO:0004784,MF,GO:0004784,superoxide dismutase activity,8/5924,10/26522,0.8,3.58163403106009,4.37888336475335,0.000178649445634717,0.0019875673530854,0.00129324809960789,828907/819240/831928/820263/832395/817365/835183/828613,8
GO:0016721,MF,GO:0016721,oxidoreductase activity, acting on superoxide radicals as acceptor,8/5924,10/26522,0.8,3.58163403106009,4.37888336475335,0.000178649445634717,0.0019875673530854,0.00129324809960789,828907/819240/831928/820263/832395/817365/835183/828613,8
GO:0015318,MF,GO:0015318,inorganic molecular entity transmembrane transporter activity,143/5924,488/26522,0.293032786885246,1.31192025215572,3.72969209258924,0.000178731843270552,0.0019875673530854,0.00129324809960789,842387/816911/814891/835178/838579/843195/816413/827984/839924/843138/844430/837214/814882/823281/821501/820532/830828/837550/841878/838917/838028/832773/836389/819373/831889/819564/816233/838297/838171/829159/832768/830047/844231/835052/840859/831053/817400/843934/840349/825042/816647/826716/818769/842011/835393/828471/831184/822503/842604/817568/825066/821636/843521/816680/821130/823851/816479/832740/842773/832346/831340/817515/831308/835622/817372/826992/841755/824647/833300/834463/838138/817239/830623/818293/816287/822265/831393/829696/821924/835841/842311/829490/844415/823951/817559/819329/838469/835570/832253/826550/828311/837332/843323/824311/837965/829231/821970/818487/827908/838249/833308/819414/834666/829682/828886/818649/823710/820457/844345/838861/820864/838877/827014/822259/816018/818427/823843/837530/843544/829747/829359/830882/824510/844134/822112/825797/836388/828988/816186/842719/819783/838710/841649/831947/820870/829662/826551/835815/826623/828439/836393/839235/844014,143
GO:0045182,MF,GO:0045182,translation regulator activity,43/5924,115/26522,0.373913043478261,1.67402460147374,3.88467849621316,0.000178854788214898,0.0019875673530854,0.00129324809960789,822244/841868/824980/831929/834839/829557/840338/824781/826746/844015/837859/825194/830430/835897/842058/832826/840582/819236/820605/830755/829461/833534/816787/836161/839203/841399/838388/823814/839832/824886/832242/841284/839836/821338/829678/834403/838293/829027/830487/833614/825466/829192/816940,43
GO:0003678,MF,GO:0003678,DNA helicase activity,20/5924,42/26522,0.476190476190476,2.13192501848815,3.93707111663328,0.000263060172208137,0.00273035737426941,0.00177655840444497,837177/841223/834139/844335/836899/839557/814672/840026/828615/815890/816142/815415/841056/819743/828153/834492/836808/837636/832830/834670,20
GO:0047262,MF,GO:0047262,polygalacturonate 4-alpha-galacturonosyltransferase activity,14/5924,25/26522,0.56,2.50714382174207,4.04311686659261,0.000265015530580428,0.00273035737426941,0.00177655840444497,838512/829984/822105/817607/820474/818447/834829/825048/839475/825285/825440/839030/827438/837885,14
GO:0016616,MF,GO:0016616,oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor,60/5924,177/26522,0.338983050847458,1.51764153858479,3.70558344016635,0.000272882368286328,0.00276795938134442,0.00180102485792929,841875/832040/830078/828222/838368/818943/829695/844314/829679/831330/829022/829572/816808/824555/843659/815842/834417/836509/839401/842603/844326/822349/841665/842365/819779/841757/843982/818752/829280/839053/840006/844395/827715/834351/835945/829509/829953/833928/822139/839197/837811/829954/833559/834060/836400/818664/816953/840011/834291/844047/835440/843183/830088/843129/818356/821482/819146/830825/831270/838342,60
GO:0016741,MF,GO:0016741,transferase activity, transferring one-carbon groups,90/5924,288/26522,0.3125,1.39907579338285,3.65181962563519,0.000275735417298678,0.00276795938134442,0.00180102485792929,830731/837541/844066/835475/818998/835089/835504/841092/839393/836750/834246/835044/832687/825326/817721/828223/837093/843641/829754/826589/816905/838807/828165/824778/817776/844160/829387/821577/843869/840538/816134/829551/830376/828020/825500/834422/820577/817642/831909/827480/819021/838945/830958/834961/838621/844425/819878/834975/823991/831632/832736/820407/831216/829240/831660/816642/834085/829799/827640/829210/818382/842970/842629/827027/828842/843941/829668/819593/831276/839283/825516/816486/832503/821147/821684/843694/837964/821324/827759/822476/828611/838551/829949/837733/818996/844013/821845/841281/819219/835618,90
GO:0030170,MF,GO:0030170,pyridoxal phosphate binding,35/5924,90/26522,0.388888888888889,1.74107209843199,3.7766492293952,0.000289716352010296,0.00281565381136868,0.00183205813632109,844376/836701/829330/835044/833613/829800/838807/837370/816585/829387/824872/832432/830897/844399/816758/835863/842908/832736/826769/830339/829510/827027/821292/820166/842579/829438/843612/824034/822590/823850/829949/843393/816812/828460/836709,35
GO:0070279,MF,GO:0070279,vitamin B6 binding,35/5924,90/26522,0.388888888888889,1.74107209843199,3.7766492293952,0.000289716352010296,0.00281565381136868,0.00183205813632109,844376/836701/829330/835044/833613/829800/838807/837370/816585/829387/824872/832432/830897/844399/816758/835863/842908/832736/826769/830339/829510/827027/821292/820166/842579/829438/843612/824034/822590/823850/829949/843393/816812/828460/836709,35
GO:0009055,MF,GO:0009055,electron transfer activity,37/5924,97/26522,0.381443298969072,1.70773787563432,3.74490455149455,0.000310207529579545,0.00292546469418645,0.00190350865360791,830819/826595/3770570/838889/827856/831184/822343/819070/842836/825895/815111/817297/818875/831387/828861/837639/815013/821604/832580/817044/842772/829313/827996/836751/838591/3768499/840149/826900/2745563/842386/834535/838622/837974/827877/825866/820871/821143,37
GO:0000036,MF,GO:0000036,acyl carrier activity,8/5924,11/26522,0.727272727272727,3.25603093732736,4.01345395118524,0.000525939010890627,0.00439991238986115,0.00286288579242159,819070/842836/841905/841900/822102/819664/834813/828608,8
GO:0044620,MF,GO:0044620,ACP phosphopantetheine attachment site binding,8/5924,11/26522,0.727272727272727,3.25603093732736,4.01345395118524,0.000525939010890627,0.00439991238986115,0.00286288579242159,819070/842836/841905/841900/822102/819664/834813/828608,8
GO:0051192,MF,GO:0051192,prosthetic group binding,8/5924,11/26522,0.727272727272727,3.25603093732736,4.01345395118524,0.000525939010890627,0.00439991238986115,0.00286288579242159,819070/842836/841905/841900/822102/819664/834813/828608,8
GO:0016667,MF,GO:0016667,oxidoreductase activity, acting on a sulfur group of donors,33/5924,86/26522,0.383720930232558,1.71793492768871,3.57623774166979,0.000564268932193481,0.00465076393586837,0.00302610707126476,821056/823884/836512/814654/818065/834313/824631/825793/828994/824267/829874/830336/831437/841454/828274/841411/818766/820951/841221/820775/818051/831532/825653/832638/815013/840939/838544/819858/825821/839436/830637/825820/825818,33
GO:0033293,MF,GO:0033293,monocarboxylic acid binding,28/5924,70/26522,0.4,1.79081701553005,3.55292233357817,0.000667177723146991,0.00538556863117623,0.00350422157355555,829446/827923/842807/837904/844326/838452/827510/823650/834722/841863/817636/843546/822277/827027/839014/833535/840895/831500/825492/831406/839436/843029/817145/837178/820335/837848/841787/834905,28
GO:0016763,MF,GO:0016763,pentosyltransferase activity,23/5924,54/26522,0.425925925925926,1.90688848875885,3.57750419835603,0.000702647904369283,0.00561401335837907,0.00365286343410025,831194/814663/829842/831666/835643/838450/818116/828757/817690/834088/843505/828049/827940/828797/830665/844345/837509/842175/818285/828353/830985/835489/824557,23
GO:0042562,MF,GO:0042562,hormone binding,16/5924,33/26522,0.484848484848485,2.17068729155157,3.60873538411183,0.000835587303891025,0.00640502472426808,0.00416754986428144,827923/842807/822296/828541/835062/838452/827510/834722/825473/843550/819674/839014/828045/835028/818390/817145,16
GO:0080161,MF,GO:0080161,auxin transmembrane transporter activity,11/5924,19/26522,0.578947368421053,2.59197199616191,3.7226709642346,0.000842551145082519,0.00640502472426808,0.00416754986428144,843449/843432/844046/843693/814670/844105/822519/831866/818390/838916/831515,11
GO:1901149,MF,GO:1901149,salicylic acid binding,14/5924,28/26522,0.5,2.23852126941256,3.51640318458571,0.00119966707806868,0.00853944838297976,0.00555635278263387,837904/844326/823650/817636/843546/822277/827027/833535/840895/839436/843029/837178/820335/837848,14
GO:0044183,MF,GO:0044183,protein folding chaperone,16/5924,34/26522,0.470588235294118,2.10684354768241,3.46330753791274,0.0012534965460776,0.00884223239260142,0.00575336489617408,830818/831020/819549/838174/832368/815304/828531/842079/838063/819073/832195/817771/825191/835615/825753/823919,16
